,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
3173,3173,3173,2014-04-12 00:25:00,20.0,0,0,-0.11,-0.22,-0.11
3174,3174,3174,2014-04-12 00:30:00,20.0,0,0,-0.11,-0.22,-0.11
3175,3175,3175,2014-04-12 00:35:00,20.0,0,0,-0.11,-0.22,-0.11
3176,3176,3176,2014-04-12 00:40:00,20.0,0,0,-0.11,-0.22,-0.11
3177,3177,3177,2014-04-12 00:45:00,20.0,0,0,-0.11,-0.22,-0.11
3178,3178,3178,2014-04-12 00:50:00,20.0,0,0,-0.11,-0.22,-0.11
3179,3179,3179,2014-04-12 00:55:00,20.0,0,0,-0.11,-0.22,-0.11
3180,3180,3180,2014-04-12 01:00:00,20.0,0,0,-0.11,-0.22,-0.11
3181,3181,3181,2014-04-12 01:05:00,20.0,0,0,-0.11,-0.22,-0.11
3182,3182,3182,2014-04-12 01:10:00,20.0,0,0,-0.11,-0.22,-0.11
3183,3183,3183,2014-04-12 01:15:00,20.0,0,0,-0.11,-0.22,-0.11
3184,3184,3184,2014-04-12 01:20:00,20.0,0,0,-0.11,-0.22,-0.11
3185,3185,3185,2014-04-12 01:25:00,20.0,0,0,-0.11,-0.22,-0.11
3186,3186,3186,2014-04-12 01:30:00,20.0,0,0,-0.11,-0.22,-0.11
3187,3187,3187,2014-04-12 01:35:00,20.0,0,0,-0.11,-0.22,-0.11
3188,3188,3188,2014-04-12 01:40:00,20.0,0,0,-0.11,-0.22,-0.11
3189,3189,3189,2014-04-12 01:45:00,20.0,0,0,-0.11,-0.22,-0.11
3190,3190,3190,2014-04-12 01:50:00,20.0,0,0,-0.11,-0.22,-0.11
3191,3191,3191,2014-04-12 01:55:00,20.0,0,0,-0.11,-0.22,-0.11
3192,3192,3192,2014-04-12 02:00:00,20.0,0,0,-0.11,-0.22,-0.11
3193,3193,3193,2014-04-12 02:05:00,20.0,0,0,-0.11,-0.22,-0.11
3194,3194,3194,2014-04-12 02:10:00,20.0,0,0,-0.11,-0.22,-0.11
3195,3195,3195,2014-04-12 02:15:00,20.0,0,0,-0.11,-0.22,-0.11
3196,3196,3196,2014-04-12 02:20:00,20.0,0,0,-0.11,-0.22,-0.11
3197,3197,3197,2014-04-12 02:25:00,20.0,0,0,-0.11,-0.22,-0.11
3198,3198,3198,2014-04-12 02:30:00,20.0,0,0,-0.11,-0.22,-0.11
3199,3199,3199,2014-04-12 02:35:00,20.0,0,0,-0.11,-0.22,-0.11
3200,3200,3200,2014-04-12 02:40:00,20.0,0,0,-0.11,-0.22,-0.11
3201,3201,3201,2014-04-12 02:45:00,20.0,0,0,-0.11,-0.22,-0.11
3202,3202,3202,2014-04-12 02:50:00,20.0,0,0,-0.11,-0.22,-0.11
3203,3203,3203,2014-04-12 02:55:00,20.0,0,0,-0.11,-0.22,-0.11
3204,3204,3204,2014-04-12 03:00:00,20.0,0,0,-0.11,-0.22,-0.11
3205,3205,3205,2014-04-12 03:05:00,20.0,0,0,-0.11,-0.22,-0.11
3206,3206,3206,2014-04-12 03:10:00,20.0,0,0,-0.11,-0.22,-0.11
3207,3207,3207,2014-04-12 03:15:00,20.0,0,0,-0.11,-0.22,-0.11
3208,3208,3208,2014-04-12 03:20:00,20.0,0,0,-0.11,-0.22,-0.11
3209,3209,3209,2014-04-12 03:25:00,20.0,0,0,-0.11,-0.22,-0.11
3210,3210,3210,2014-04-12 03:30:00,20.0,0,0,-0.11,-0.22,-0.11
3211,3211,3211,2014-04-12 03:35:00,20.0,0,0,-0.11,-0.22,-0.11
3212,3212,3212,2014-04-12 03:40:00,20.0,0,0,-0.11,-0.22,-0.11
3213,3213,3213,2014-04-12 03:45:00,20.0,0,0,-0.11,-0.22,-0.11
3214,3214,3214,2014-04-12 03:50:00,20.0,0,0,-0.11,-0.22,-0.11
3215,3215,3215,2014-04-12 03:55:00,20.0,0,0,-0.11,-0.22,-0.11
3216,3216,3216,2014-04-12 04:00:00,20.0,0,0,-0.11,-0.22,-0.11
3217,3217,3217,2014-04-12 04:05:00,20.0,0,0,-0.11,-0.22,-0.11
3218,3218,3218,2014-04-12 04:10:00,20.0,0,0,-0.11,-0.22,-0.11
3219,3219,3219,2014-04-12 04:15:00,20.0,0,0,-0.11,-0.22,-0.11
3220,3220,3220,2014-04-12 04:20:00,20.0,0,0,-0.11,-0.22,-0.11
3221,3221,3221,2014-04-12 04:25:00,20.0,0,0,-0.11,-0.22,-0.11
3222,3222,3222,2014-04-12 04:30:00,20.0,0,0,-0.11,-0.22,-0.11
3223,3223,3223,2014-04-12 04:35:00,20.0,0,0,-0.11,-0.22,-0.11
3224,3224,3224,2014-04-12 04:40:00,20.0,0,0,-0.11,-0.22,-0.11
3225,3225,3225,2014-04-12 04:45:00,20.0,0,0,-0.11,-0.22,-0.11
3226,3226,3226,2014-04-12 04:50:00,20.0,0,0,-0.11,-0.22,-0.11
3227,3227,3227,2014-04-12 04:55:00,20.0,0,0,-0.11,-0.22,-0.11
3228,3228,3228,2014-04-12 05:00:00,20.0,0,0,-0.11,-0.22,-0.11
3229,3229,3229,2014-04-12 05:05:00,20.0,0,0,-0.11,-0.22,-0.11
3230,3230,3230,2014-04-12 05:10:00,20.0,0,0,-0.11,-0.22,-0.11
3231,3231,3231,2014-04-12 05:15:00,20.0,0,0,-0.11,-0.22,-0.11
3232,3232,3232,2014-04-12 05:20:00,20.0,0,0,-0.11,-0.22,-0.11
3233,3233,3233,2014-04-12 05:25:00,20.0,0,0,-0.11,-0.22,-0.11
3234,3234,3234,2014-04-12 05:30:00,20.0,0,0,-0.11,-0.22,-0.11
3235,3235,3235,2014-04-12 05:35:00,20.0,0,0,-0.11,-0.22,-0.11
3236,3236,3236,2014-04-12 05:40:00,20.0,0,0,-0.11,-0.22,-0.11
3237,3237,3237,2014-04-12 05:45:00,20.0,0,0,-0.11,-0.22,-0.11
3238,3238,3238,2014-04-12 05:50:00,20.0,0,0,-0.11,-0.22,-0.11
3239,3239,3239,2014-04-12 05:55:00,20.0,0,0,-0.11,-0.22,-0.11
3240,3240,3240,2014-04-12 06:00:00,20.0,0,0,-0.11,-0.22,-0.11
3241,3241,3241,2014-04-12 06:05:00,20.0,0,0,-0.11,-0.22,-0.11
3242,3242,3242,2014-04-12 06:10:00,20.0,0,0,-0.11,-0.22,-0.11
3243,3243,3243,2014-04-12 06:15:00,20.0,0,0,-0.11,-0.22,-0.11
3244,3244,3244,2014-04-12 06:20:00,20.0,0,0,-0.11,-0.22,-0.11
3245,3245,3245,2014-04-12 06:25:00,20.0,0,0,-0.11,-0.22,-0.11
3246,3246,3246,2014-04-12 06:30:00,20.0,0,0,-0.11,-0.22,-0.11
3247,3247,3247,2014-04-12 06:35:00,20.0,0,0,-0.11,-0.22,-0.11
3248,3248,3248,2014-04-12 06:40:00,20.0,0,0,-0.11,-0.22,-0.11
3249,3249,3249,2014-04-12 06:45:00,20.0,0,0,-0.11,-0.22,-0.11
3250,3250,3250,2014-04-12 06:50:00,20.0,0,0,-0.11,-0.22,-0.11
3251,3251,3251,2014-04-12 06:55:00,20.0,0,0,-0.11,-0.22,-0.11
3252,3252,3252,2014-04-12 07:00:00,20.0,0,0,-0.11,-0.22,-0.11
3253,3253,3253,2014-04-12 07:05:00,20.0,0,0,-0.11,-0.22,-0.11
3254,3254,3254,2014-04-12 07:10:00,20.0,0,0,-0.11,-0.22,-0.11
3255,3255,3255,2014-04-12 07:15:00,20.0,0,0,-0.11,-0.22,-0.11
3256,3256,3256,2014-04-12 07:20:00,20.0,0,0,-0.11,-0.22,-0.11
3257,3257,3257,2014-04-12 07:25:00,20.0,0,0,-0.11,-0.22,-0.11
3258,3258,3258,2014-04-12 07:30:00,20.0,0,0,-0.11,-0.22,-0.11
3259,3259,3259,2014-04-12 07:35:00,20.0,0,0,-0.11,-0.22,-0.11
3260,3260,3260,2014-04-12 07:40:00,20.0,0,0,-0.11,-0.22,-0.11
3261,3261,3261,2014-04-12 07:45:00,20.0,0,0,-0.11,-0.22,-0.11
3262,3262,3262,2014-04-12 07:50:00,20.0,0,0,-0.11,-0.22,-0.11
3263,3263,3263,2014-04-12 07:55:00,20.0,0,0,-0.11,-0.22,-0.11
3264,3264,3264,2014-04-12 08:00:00,20.0,0,0,-0.11,-0.22,-0.11
3265,3265,3265,2014-04-12 08:05:00,20.0,0,0,-0.11,-0.22,-0.11
3266,3266,3266,2014-04-12 08:10:00,20.0,0,0,-0.11,-0.22,-0.11
3267,3267,3267,2014-04-12 08:15:00,20.0,0,0,-0.11,-0.22,-0.11
3268,3268,3268,2014-04-12 08:20:00,20.0,0,0,-0.11,-0.22,-0.11
3269,3269,3269,2014-04-12 08:25:00,20.0,0,0,-0.11,-0.22,-0.11
3270,3270,3270,2014-04-12 08:30:00,20.0,0,0,-0.11,-0.22,-0.11
3271,3271,3271,2014-04-12 08:35:00,20.0,0,0,-0.11,-0.22,-0.11
3272,3272,3272,2014-04-12 08:40:00,20.0,0,0,-0.11,-0.22,-0.11
3273,3273,3273,2014-04-12 08:45:00,20.0,0,0,-0.11,-0.22,-0.11
3274,3274,3274,2014-04-12 08:50:00,20.0,0,0,-0.11,-0.22,-0.11
3275,3275,3275,2014-04-12 08:55:00,20.0,0,0,-0.11,-0.22,-0.11
3276,3276,3276,2014-04-12 09:00:00,68.0,0,0,-0.11,-0.22,-0.11
3277,3277,3277,2014-04-12 09:05:00,68.0,0,0,-0.11,-0.22,-0.11
3278,3278,3278,2014-04-12 09:10:00,68.0,0,0,-0.11,-0.22,-0.11
3279,3279,3279,2014-04-12 09:15:00,68.0,0,0,-0.11,-0.22,-0.11
3280,3280,3280,2014-04-12 09:20:00,68.0,0,0,-0.11,-0.22,-0.11
3281,3281,3281,2014-04-12 09:25:00,68.0,0,0,-0.11,-0.22,-0.11
3282,3282,3282,2014-04-12 09:30:00,68.0,0,0,-0.11,-0.22,-0.11
3283,3283,3283,2014-04-12 09:35:00,68.0,0,0,-0.11,-0.22,-0.11
3284,3284,3284,2014-04-12 09:40:00,68.0,0,0,-0.11,-0.22,-0.11
3285,3285,3285,2014-04-12 09:45:00,68.0,0,0,-0.11,-0.22,-0.11
3286,3286,3286,2014-04-12 09:50:00,68.0,0,0,-0.11,-0.22,-0.11
3287,3287,3287,2014-04-12 09:55:00,68.0,0,0,-0.11,-0.22,-0.11
3288,3288,3288,2014-04-12 10:00:00,77.6,0,0,-0.11,-0.22,-0.11
3289,3289,3289,2014-04-12 10:05:00,77.6,0,0,-0.11,-0.22,-0.11
3290,3290,3290,2014-04-12 10:10:00,77.6,0,0,-0.11,-0.22,-0.11
3291,3291,3291,2014-04-12 10:15:00,77.6,0,0,-0.11,-0.22,-0.11
3292,3292,3292,2014-04-12 10:20:00,77.6,0,0,-0.11,-0.22,-0.11
3293,3293,3293,2014-04-12 10:25:00,77.6,0,0,-0.11,-0.22,-0.11
3294,3294,3294,2014-04-12 10:30:00,77.6,0,0,-0.11,-0.22,-0.11
3295,3295,3295,2014-04-12 10:35:00,77.6,0,0,-0.11,-0.22,-0.11
3296,3296,3296,2014-04-12 10:40:00,77.6,0,0,-0.11,-0.22,-0.11
3297,3297,3297,2014-04-12 10:45:00,77.6,0,0,-0.11,-0.22,-0.11
3298,3298,3298,2014-04-12 10:50:00,77.6,0,0,-0.11,-0.22,-0.11
3299,3299,3299,2014-04-12 10:55:00,77.6,0,0,-0.11,-0.22,-0.11
3300,3300,3300,2014-04-12 11:00:00,79.52,0,0,-0.11,-0.22,-0.11
3301,3301,3301,2014-04-12 11:05:00,79.52,0,0,-0.11,-0.22,-0.11
3302,3302,3302,2014-04-12 11:10:00,79.52,0,0,-0.11,-0.22,-0.11
3303,3303,3303,2014-04-12 11:15:00,79.52,0,0,-0.11,-0.22,-0.11
3304,3304,3304,2014-04-12 11:20:00,79.52,0,0,-0.11,-0.22,-0.11
3305,3305,3305,2014-04-12 11:25:00,79.52,0,0,-0.11,-0.22,-0.11
3306,3306,3306,2014-04-12 11:30:00,79.52,0,0,-0.11,-0.22,-0.11
3307,3307,3307,2014-04-12 11:35:00,79.52,0,0,-0.11,-0.22,-0.11
3308,3308,3308,2014-04-12 11:40:00,79.52,0,0,-0.11,-0.22,-0.11
3309,3309,3309,2014-04-12 11:45:00,79.52,0,0,-0.11,-0.22,-0.11
3310,3310,3310,2014-04-12 11:50:00,79.52,0,0,-0.11,-0.22,-0.11
3311,3311,3311,2014-04-12 11:55:00,79.52,0,0,-0.11,-0.22,-0.11
3312,3312,3312,2014-04-12 12:00:00,79.904,0,0,-0.11,-0.22,-0.11
3313,3313,3313,2014-04-12 12:05:00,79.904,0,0,-0.11,-0.22,-0.11
3314,3314,3314,2014-04-12 12:10:00,79.904,0,0,-0.11,-0.22,-0.11
3315,3315,3315,2014-04-12 12:15:00,79.904,0,0,-0.11,-0.22,-0.11
3316,3316,3316,2014-04-12 12:20:00,79.904,0,0,-0.11,-0.22,-0.11
3317,3317,3317,2014-04-12 12:25:00,79.904,0,0,-0.11,-0.22,-0.11
3318,3318,3318,2014-04-12 12:30:00,79.904,0,0,-0.11,-0.22,-0.11
3319,3319,3319,2014-04-12 12:35:00,79.904,0,0,-0.11,-0.22,-0.11
3320,3320,3320,2014-04-12 12:40:00,79.904,0,0,-0.11,-0.22,-0.11
3321,3321,3321,2014-04-12 12:45:00,79.904,0,0,-0.11,-0.22,-0.11
3322,3322,3322,2014-04-12 12:50:00,79.904,0,0,-0.11,-0.22,-0.11
3323,3323,3323,2014-04-12 12:55:00,79.904,0,0,-0.11,-0.22,-0.11
3324,3324,3324,2014-04-12 13:00:00,79.9808,0,0,-0.11,-0.22,-0.11
3325,3325,3325,2014-04-12 13:05:00,79.9808,0,0,-0.11,-0.22,-0.11
3326,3326,3326,2014-04-12 13:10:00,79.9808,0,0,-0.11,-0.22,-0.11
3327,3327,3327,2014-04-12 13:15:00,79.9808,0,0,-0.11,-0.22,-0.11
3328,3328,3328,2014-04-12 13:20:00,79.9808,0,0,-0.11,-0.22,-0.11
3329,3329,3329,2014-04-12 13:25:00,79.9808,0,0,-0.11,-0.22,-0.11
3330,3330,3330,2014-04-12 13:30:00,79.9808,0,0,-0.11,-0.22,-0.11
3331,3331,3331,2014-04-12 13:35:00,79.9808,0,0,-0.11,-0.22,-0.11
3332,3332,3332,2014-04-12 13:40:00,79.9808,0,0,-0.11,-0.22,-0.11
3333,3333,3333,2014-04-12 13:45:00,79.9808,0,0,-0.11,-0.22,-0.11
3334,3334,3334,2014-04-12 13:50:00,79.9808,0,0,-0.11,-0.22,-0.11
3335,3335,3335,2014-04-12 13:55:00,79.9808,0,0,-0.11,-0.22,-0.11
3336,3336,3336,2014-04-12 14:00:00,79.99616,0,0,-0.11,-0.22,-0.11
3337,3337,3337,2014-04-12 14:05:00,79.99616,0,0,-0.11,-0.22,-0.11
3338,3338,3338,2014-04-12 14:10:00,79.99616,0,0,-0.11,-0.22,-0.11
3339,3339,3339,2014-04-12 14:15:00,79.99616,0,0,-0.11,-0.22,-0.11
3340,3340,3340,2014-04-12 14:20:00,79.99616,0,0,-0.11,-0.22,-0.11
3341,3341,3341,2014-04-12 14:25:00,79.99616,0,0,-0.11,-0.22,-0.11
3342,3342,3342,2014-04-12 14:30:00,79.99616,0,0,-0.11,-0.22,-0.11
3343,3343,3343,2014-04-12 14:35:00,79.99616,0,0,-0.11,-0.22,-0.11
3344,3344,3344,2014-04-12 14:40:00,79.99616,0,0,-0.11,-0.22,-0.11
3345,3345,3345,2014-04-12 14:45:00,79.99616,0,0,-0.11,-0.22,-0.11
3346,3346,3346,2014-04-12 14:50:00,79.99616,0,0,-0.11,-0.22,-0.11
3347,3347,3347,2014-04-12 14:55:00,79.99616,0,0,-0.11,-0.22,-0.11
3348,3348,3348,2014-04-12 15:00:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3349,3349,3349,2014-04-12 15:05:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3350,3350,3350,2014-04-12 15:10:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3351,3351,3351,2014-04-12 15:15:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3352,3352,3352,2014-04-12 15:20:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3353,3353,3353,2014-04-12 15:25:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3354,3354,3354,2014-04-12 15:30:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3355,3355,3355,2014-04-12 15:35:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3356,3356,3356,2014-04-12 15:40:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3357,3357,3357,2014-04-12 15:45:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3358,3358,3358,2014-04-12 15:50:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3359,3359,3359,2014-04-12 15:55:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
3360,3360,3360,2014-04-12 16:00:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3361,3361,3361,2014-04-12 16:05:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3362,3362,3362,2014-04-12 16:10:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3363,3363,3363,2014-04-12 16:15:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3364,3364,3364,2014-04-12 16:20:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3365,3365,3365,2014-04-12 16:25:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3366,3366,3366,2014-04-12 16:30:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3367,3367,3367,2014-04-12 16:35:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3368,3368,3368,2014-04-12 16:40:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3369,3369,3369,2014-04-12 16:45:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3370,3370,3370,2014-04-12 16:50:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3371,3371,3371,2014-04-12 16:55:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
3372,3372,3372,2014-04-12 17:00:00,79.99996928,0,0,-0.11,-0.22,-0.11
3373,3373,3373,2014-04-12 17:05:00,79.99996928,0,0,-0.11,-0.22,-0.11
3374,3374,3374,2014-04-12 17:10:00,79.99996928,0,0,-0.11,-0.22,-0.11
3375,3375,3375,2014-04-12 17:15:00,79.99996928,0,0,-0.11,-0.22,-0.11
3376,3376,3376,2014-04-12 17:20:00,79.99996928,0,0,-0.11,-0.22,-0.11
3377,3377,3377,2014-04-12 17:25:00,79.99996928,0,0,-0.11,-0.22,-0.11
3378,3378,3378,2014-04-12 17:30:00,79.99996928,0,0,-0.11,-0.22,-0.11
3379,3379,3379,2014-04-12 17:35:00,79.99996928,0,0,-0.11,-0.22,-0.11
3380,3380,3380,2014-04-12 17:40:00,79.99996928,0,0,-0.11,-0.22,-0.11
3381,3381,3381,2014-04-12 17:45:00,79.99996928,0,0,-0.11,-0.22,-0.11
3382,3382,3382,2014-04-12 17:50:00,79.99996928,0,0,-0.11,-0.22,-0.11
3383,3383,3383,2014-04-12 17:55:00,79.99996928,0,0,-0.11,-0.22,-0.11
3384,3384,3384,2014-04-12 18:00:00,31.999993856,0,0,-0.11,-0.22,-0.11
3385,3385,3385,2014-04-12 18:05:00,31.999993856,0,0,-0.11,-0.22,-0.11
3386,3386,3386,2014-04-12 18:10:00,31.999993856,0,0,-0.11,-0.22,-0.11
3387,3387,3387,2014-04-12 18:15:00,31.999993856,0,0,-0.11,-0.22,-0.11
3388,3388,3388,2014-04-12 18:20:00,31.999993856,0,0,-0.11,-0.22,-0.11
3389,3389,3389,2014-04-12 18:25:00,31.999993856,0,0,-0.11,-0.22,-0.11
3390,3390,3390,2014-04-12 18:30:00,31.999993856,0,0,-0.11,-0.22,-0.11
3391,3391,3391,2014-04-12 18:35:00,31.999993856,0,0,-0.11,-0.22,-0.11
3392,3392,3392,2014-04-12 18:40:00,31.999993856,0,0,-0.11,-0.22,-0.11
3393,3393,3393,2014-04-12 18:45:00,31.999993856,0,0,-0.11,-0.22,-0.11
3394,3394,3394,2014-04-12 18:50:00,31.999993856,0,0,-0.11,-0.22,-0.11
3395,3395,3395,2014-04-12 18:55:00,31.999993856,0,0,-0.11,-0.22,-0.11
3396,3396,3396,2014-04-12 19:00:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3397,3397,3397,2014-04-12 19:05:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3398,3398,3398,2014-04-12 19:10:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3399,3399,3399,2014-04-12 19:15:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3400,3400,3400,2014-04-12 19:20:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3401,3401,3401,2014-04-12 19:25:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3402,3402,3402,2014-04-12 19:30:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3403,3403,3403,2014-04-12 19:35:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3404,3404,3404,2014-04-12 19:40:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3405,3405,3405,2014-04-12 19:45:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3406,3406,3406,2014-04-12 19:50:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3407,3407,3407,2014-04-12 19:55:00,22.3999987712,0,0,-0.11,-0.22,-0.11
3408,3408,3408,2014-04-12 20:00:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3409,3409,3409,2014-04-12 20:05:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3410,3410,3410,2014-04-12 20:10:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3411,3411,3411,2014-04-12 20:15:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3412,3412,3412,2014-04-12 20:20:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3413,3413,3413,2014-04-12 20:25:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3414,3414,3414,2014-04-12 20:30:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3415,3415,3415,2014-04-12 20:35:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3416,3416,3416,2014-04-12 20:40:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3417,3417,3417,2014-04-12 20:45:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3418,3418,3418,2014-04-12 20:50:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3419,3419,3419,2014-04-12 20:55:00,20.4799997542,0,0,-0.11,-0.22,-0.11
3420,3420,3420,2014-04-12 21:00:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3421,3421,3421,2014-04-12 21:05:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3422,3422,3422,2014-04-12 21:10:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3423,3423,3423,2014-04-12 21:15:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3424,3424,3424,2014-04-12 21:20:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3425,3425,3425,2014-04-12 21:25:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3426,3426,3426,2014-04-12 21:30:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3427,3427,3427,2014-04-12 21:35:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3428,3428,3428,2014-04-12 21:40:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3429,3429,3429,2014-04-12 21:45:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3430,3430,3430,2014-04-12 21:50:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3431,3431,3431,2014-04-12 21:55:00,20.0959999508,0,0,-0.11,-0.22,-0.11
3432,3432,3432,2014-04-12 22:00:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3433,3433,3433,2014-04-12 22:05:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3434,3434,3434,2014-04-12 22:10:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3435,3435,3435,2014-04-12 22:15:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3436,3436,3436,2014-04-12 22:20:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3437,3437,3437,2014-04-12 22:25:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3438,3438,3438,2014-04-12 22:30:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3439,3439,3439,2014-04-12 22:35:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3440,3440,3440,2014-04-12 22:40:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3441,3441,3441,2014-04-12 22:45:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3442,3442,3442,2014-04-12 22:50:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3443,3443,3443,2014-04-12 22:55:00,20.0191999902,0,0,-0.11,-0.22,-0.11
3444,3444,3444,2014-04-12 23:00:00,20.003839998,0,0,-0.11,-0.22,-0.11
3445,3445,3445,2014-04-12 23:05:00,20.003839998,0,0,-0.11,-0.22,-0.11
3446,3446,3446,2014-04-12 23:10:00,20.003839998,0,0,-0.11,-0.22,-0.11
3447,3447,3447,2014-04-12 23:15:00,20.003839998,0,0,-0.11,-0.22,-0.11
3448,3448,3448,2014-04-12 23:20:00,20.003839998,0,0,-0.11,-0.22,-0.11
3449,3449,3449,2014-04-12 23:25:00,20.003839998,0,0,-0.11,-0.22,-0.11
3450,3450,3450,2014-04-12 23:30:00,20.003839998,0,0,-0.11,-0.22,-0.11
3451,3451,3451,2014-04-12 23:35:00,20.003839998,0,0,-0.11,-0.22,-0.11
3452,3452,3452,2014-04-12 23:40:00,20.003839998,0,0,-0.11,-0.22,-0.11
3453,3453,3453,2014-04-12 23:45:00,20.003839998,0,0,-0.11,-0.22,-0.11
3454,3454,3454,2014-04-12 23:50:00,20.003839998,0,0,-0.11,-0.22,-0.11
3455,3455,3455,2014-04-12 23:55:00,20.003839998,0,0,-0.11,-0.22,-0.11
3456,3456,3456,2014-04-13 00:00:00,20.0,0,0,-0.11,-0.22,-0.11
3457,3457,3457,2014-04-13 00:05:00,20.0,0,0,-0.11,-0.22,-0.11
3458,3458,3458,2014-04-13 00:10:00,20.0,0,0,-0.11,-0.22,-0.11
3459,3459,3459,2014-04-13 00:15:00,20.0,0,0,-0.11,-0.22,-0.11
3460,3460,3460,2014-04-13 00:20:00,20.0,0,0,-0.11,-0.22,-0.11
3461,3461,3461,2014-04-13 00:25:00,20.0,0,0,-0.11,-0.22,-0.11
3462,3462,3462,2014-04-13 00:30:00,20.0,0,0,-0.11,-0.22,-0.11
3463,3463,3463,2014-04-13 00:35:00,20.0,0,0,-0.11,-0.22,-0.11
3464,3464,3464,2014-04-13 00:40:00,20.0,0,0,-0.11,-0.22,-0.11
3465,3465,3465,2014-04-13 00:45:00,20.0,0,0,-0.11,-0.22,-0.11
3466,3466,3466,2014-04-13 00:50:00,20.0,0,0,-0.11,-0.22,-0.11
3467,3467,3467,2014-04-13 00:55:00,20.0,0,0,-0.11,-0.22,-0.11
3468,3468,3468,2014-04-13 01:00:00,20.0,0,0,-0.11,-0.22,-0.11
3469,3469,3469,2014-04-13 01:05:00,20.0,0,0,-0.11,-0.22,-0.11
3470,3470,3470,2014-04-13 01:10:00,20.0,0,0,-0.11,-0.22,-0.11
3471,3471,3471,2014-04-13 01:15:00,20.0,0,0,-0.11,-0.22,-0.11
3472,3472,3472,2014-04-13 01:20:00,20.0,0,0,-0.11,-0.22,-0.11
3473,3473,3473,2014-04-13 01:25:00,20.0,0,0,-0.11,-0.22,-0.11
