,N12,anomaly_score
6095,78.3,5.549913972835441e-09
6096,78.3,5.767638255882446e-09
6097,78.3,6.0500019438691766e-09
6098,78.3,6.40197683754451e-09
6099,78.3,6.685233699954551e-09
6100,78.3,6.863524970590618e-09
6101,78.3,6.855434553365569e-09
6102,78.3,6.450578515782013e-09
6103,78.1,6.1868996592551184e-09
6104,78.1,7.323209261222985e-09
6105,78.3,8.859325828503017e-09
6106,78.1,9.425661806616858e-09
6107,78.3,9.102562925633606e-09
6108,78.3,9.187572258539944e-09
6109,78.3,8.824325825607104e-09
6110,78.3,8.438345799888225e-09
6111,78.4,7.880167851581632e-09
6112,78.4,7.251450218070943e-09
6113,78.4,6.2932602462595355e-09
6114,78.4,5.239566891468428e-09
6115,78.4,4.849397550188428e-09
6116,78.4,8.14684453231962e-09
6117,78.4,1.1706659419630228e-08
6118,78.4,1.1312754732983876e-08
6119,78.4,1.1042401548699843e-08
6120,78.4,1.1119543619209082e-08
6121,78.4,1.3034976098502682e-08
6122,78.4,1.4107450874156768e-08
6123,78.4,1.3907794027545606e-08
6124,78.4,1.2269685600863056e-08
6125,78.4,1.0005045902872212e-08
6126,78.4,9.465113026685401e-09
6127,78.4,1.318928766202987e-08
6128,78.4,1.7404195085113372e-08
6129,78.4,1.872638932809423e-08
6130,78.4,1.794435600110944e-08
6131,78.5,1.6429455462763087e-08
6132,78.6,1.5401204755960407e-08
6133,78.8,1.467298438306841e-08
6134,78.8,1.3326558523374388e-08
6135,78.8,1.1071636829562692e-08
6136,78.9,9.108503729038375e-09
6137,78.9,8.403637341558579e-09
6138,79,1.1171870761828018e-08
6139,79,1.754464351577667e-08
6140,79,2.4733349035521712e-08
6141,79.1,2.859841174984723e-08
6142,79.1,2.8808353591536218e-08
6143,79.1,2.787077635346691e-08
6144,79.4,2.743656235537628e-08
6145,79.4,3.104124002284436e-08
6146,79.4,3.5904916595441705e-08
6147,79.5,4.3400695814987955e-08
6148,79.8,5.154062820977856e-08
6149,80.1,6.062449342536524e-08
6150,80.4,6.403059393811361e-08
6151,80.5,5.8630096111400576e-08
6152,80.6,5.390307078467771e-08
6153,80.8,5.5836791412744446e-08
6154,80.8,6.053120549243118e-08
6155,80.9,6.590237844328328e-08
6156,81,6.865433854752467e-08
6157,80.9,6.96429844904145e-08
6158,80.9,6.834410914979827e-08
6159,80.9,6.658930973291177e-08
6160,80.9,6.618579817541104e-08
6161,80.9,7.00649024354405e-08
6162,80.9,7.82653928332877e-08
6163,80.9,8.488091896019512e-08
6164,80.9,8.604384582611146e-08
6165,80.9,8.09963571768435e-08
6166,80.9,7.380968480852346e-08
6167,80.8,6.681792608098647e-08
6168,80.8,6.254250350945512e-08
6169,80.9,6.118331685733835e-08
6170,80.6,6.250692985432238e-08
6171,80.5,6.82227150328174e-08
6172,80.5,7.20120337804886e-08
6173,80.5,7.399580514988457e-08
6174,80.5,7.705751103870284e-08
6175,80.5,8.355868552634149e-08
6176,80.5,9.317107385609091e-08
6177,80.6,1.0465264810299857e-07
6178,80.6,1.1648432640676276e-07
6179,80.5,1.2500705304230308e-07
6180,80.6,1.3012563504499752e-07
6181,80.6,1.3220729710994306e-07
6182,80.6,1.3202719184590705e-07
6183,80.6,1.3117507802196116e-07
6184,80.4,1.3607360294098925e-07
6185,79.8,1.4599903708223394e-07
6186,79.8,1.5600407743399103e-07
6187,79.6,1.5520445162398033e-07
6188,79.5,1.519758879853228e-07
6189,79.6,1.5111494855446495e-07
6190,79.5,1.580588793181903e-07
6191,79.5,1.7258926976460032e-07
6192,79.4,1.9369991033357792e-07
6193,79.4,2.1758522716908146e-07
6194,79.4,2.461199064551778e-07
6195,79.4,2.724247409879865e-07
6196,79.4,2.9470513673857113e-07
6197,79.4,3.124664715858927e-07
6198,79.4,3.289206831347258e-07
6199,79.5,3.4101539136965897e-07
6200,79.4,3.387248074249172e-07
6201,79.5,3.3390282072609523e-07
6202,79.5,3.2994940224462255e-07
6203,79.5,3.2943964634046807e-07
6204,79.5,3.285948014797313e-07
6205,79.5,3.2412543615745193e-07
6206,79.5,3.1112385989739977e-07
6207,79.5,2.860846212149326e-07
6208,79.5,2.4912836626977963e-07
6209,79.5,2.023289773500636e-07
6210,79.5,1.599971748422746e-07
6211,79.5,1.4283413685145518e-07
6212,79.5,1.4662521652386573e-07
6213,79.4,1.5643019080080478e-07
6214,79.4,1.659329503800322e-07
6215,79.4,1.780450081811935e-07
6216,79.4,1.8988145522591537e-07
6217,79.4,2.0031109515539214e-07
6218,79.4,2.0776969611446816e-07
6219,79.4,2.0573396464218519e-07
6220,79.4,1.9054425959286192e-07
6221,79.4,1.5191934910063765e-07
6222,79.4,1.0416859796968936e-07
6223,79.4,7.504994037343948e-08
6224,79.4,6.871144686559916e-08
6225,79.4,7.170992277760746e-08
6226,79.4,7.431284165804186e-08
6227,79.5,7.338553764668632e-08
6228,79.6,6.951583242376103e-08
6229,79.6,6.770344862516708e-08
6230,79.6,7.083663211560065e-08
6231,79.6,7.995272210958859e-08
6232,79.6,9.557263902504332e-08
6233,79.8,1.143268665293462e-07
6234,79.6,1.2452056152856272e-07
6235,79.8,1.199519209515998e-07
6236,79.8,9.881487239571385e-08
6237,79.8,8.319294120262555e-08
6238,79.8,6.94060313666256e-08
6239,79.8,6.260489482379228e-08
6240,79.8,6.246043682267555e-08
6241,79.8,6.410613451190983e-08
6242,79.8,6.563464738373881e-08
6243,79.8,6.502838922894938e-08
6244,79.9,5.8060466656684184e-08
6245,79.8,4.082739901711818e-08
6246,79.9,1.7718983169601188e-08
6247,79.8,1.4673930182063089e-08
6248,79.9,2.6924007023865215e-08
6249,79.9,2.8338920321502314e-08
6250,79.9,3.0474248680079086e-08
6251,79.9,2.9750558572239072e-08
6252,79.9,3.2150954232257334e-08
6253,79.9,3.689849503718534e-08
6254,79.9,4.1232982139760566e-08
6255,79.9,4.504873141186749e-08
6256,79.9,4.554048238514241e-08
6257,79.9,3.9005425001015226e-08
6258,79.9,2.2128451626635126e-08
6259,79.9,6.058347712389889e-09
6260,79.9,2.244058272538041e-09
6261,79.9,2.085992156786176e-09
6262,79.9,2.317581904165422e-09
6263,79.9,2.497536510936982e-09
6264,79.9,2.522484665590241e-09
6265,79.9,2.6089044258270633e-09
6266,79.9,2.6578776957109085e-09
6267,79.9,2.5728703612060144e-09
6268,79.9,2.367460005814337e-09
6269,79.9,2.0785322352168123e-09
6270,79.9,1.7992892731300003e-09
6271,79.9,1.6068725239293258e-09
6272,79.9,1.4979439910689507e-09
6273,79.9,1.452107434296579e-09
6274,79.9,1.441188279827088e-09
6275,79.9,1.4617488330870287e-09
6276,79.9,1.5007005638167925e-09
6277,79.9,1.5994674473773784e-09
6278,80,1.7573694721662036e-09
6279,79.9,1.874590704886714e-09
6280,79.9,1.990575926313909e-09
6281,79.9,2.151235745095903e-09
6282,79.9,2.281037914109163e-09
6283,79.9,2.2910406904941283e-09
6284,79.9,2.1230182056797275e-09
6285,79.9,2.169153301423421e-09
6286,79.9,2.07669581531178e-09
6287,79.9,2.058581749508903e-09
6288,79.9,2.080164707152221e-09
6289,79.8,1.901260371361957e-09
6290,79.8,1.703834628941081e-09
6291,79.8,1.7093946258484038e-09
6292,79.9,1.9879012880252844e-09
6293,79.8,2.1411786788050335e-09
6294,79.9,2.1370741842829943e-09
6295,79.9,2.259161413498134e-09
6296,79.8,2.0260403355010226e-09
6297,79.9,1.7416048603280387e-09
6298,79.8,1.6599260854732734e-09
6299,79.8,1.3454170000315457e-09
6300,79.8,1.3572185597610087e-09
6301,79.8,1.480469857817468e-09
6302,79.8,1.6200139008049064e-09
6303,79.8,1.7342413061172124e-09
6304,79.8,1.6584815742959336e-09
6305,79.8,1.5953424137293837e-09
6306,79.8,2.2362074414417066e-09
6307,79.8,3.0900146885670665e-09
6308,79.8,3.82504994345112e-09
6309,79.8,4.085502380846151e-09
6310,79.8,4.124609542799362e-09
6311,79.8,4.106652462532168e-09
6312,79.8,4.2457981574983705e-09
6313,79.8,4.361809913255854e-09
6314,79.8,4.553858512501563e-09
6315,79.6,4.922465102197293e-09
6316,79.6,5.2469045774827805e-09
6317,79.6,4.495334660070682e-09
6318,79.6,3.4827121186964405e-09
6319,79.6,3.344893251266967e-09
6320,79.6,4.0310208504479306e-09
6321,79.5,4.708715528600749e-09
6322,79.6,5.324054641597797e-09
6323,79.6,5.945213543689931e-09
6324,79.6,6.285148956841624e-09
6325,79.6,6.674763519676219e-09
6326,79.6,7.2954876584319095e-09
6327,79.6,8.428209241628792e-09
6328,79.6,1.0290544305568972e-08
6329,79.5,1.3031920320649704e-08
6330,79.5,1.4097579770222524e-08
6331,79.5,1.3422790878792057e-08
6332,79.5,1.1969689905910741e-08
6333,79.5,1.0543163897480667e-08
6334,79.6,9.41764444206683e-09
6335,79.5,8.643552096287976e-09
6336,79.5,8.311496824120468e-09
6337,79.5,8.002950524499397e-09
6338,79.5,7.767090415278233e-09
6339,79.5,7.622985132016424e-09
6340,79.5,7.57062645906359e-09
6341,79.5,8.067058132610327e-09
6342,79.5,8.567240694645761e-09
6343,79.5,9.092892772066818e-09
6344,79.5,9.632183051166976e-09
6345,79.5,1.0054699406403245e-08
6346,79.5,1.0513962145353162e-08
6347,79.5,1.0788681392703836e-08
6348,79.5,1.0768777314318356e-08
6349,79.5,1.0338615630267611e-08
6350,79.5,9.76977110322963e-09
6351,79.5,9.219494390144689e-09
6352,79.4,8.800880357817675e-09
6353,79.4,8.637328186011928e-09
6354,79.5,8.73912553434053e-09
6355,79.5,8.99148155930618e-09
6356,79.5,8.921942851181086e-09
6357,79.4,8.842857557311845e-09
6358,79.4,8.63370575032718e-09
6359,79.4,8.603739276580313e-09
6360,79.4,8.657808359124886e-09
6361,79.4,9.000289957761254e-09
6362,79.4,9.217111740511541e-09
6363,79.4,9.396278755069432e-09
6364,79.4,9.378490095635073e-09
6365,79.4,8.867668821466168e-09
6366,79.4,7.601367535414738e-09
6367,79.4,7.19664938753084e-09
6368,79.4,7.47082518071096e-09
6369,79.4,7.799339618586032e-09
6370,79.4,8.048264499294078e-09
6371,79.4,8.1821316388897e-09
6372,79.4,8.295380604650404e-09
6373,79.4,8.434502651866183e-09
6374,79.4,8.194185663334963e-09
6375,79.4,7.024213655171252e-09
6376,79.4,4.502769934688899e-09
6377,79.4,4.4324989234567624e-09
6378,79.4,5.1001755041468755e-09
6379,79.4,4.378990614561928e-09
6380,79.4,3.5933249709074744e-09
6381,79.4,3.3541852628715674e-09
6382,79.4,3.3637921337259513e-09
6383,79.4,3.472681253668952e-09
6384,79.4,3.739622833620615e-09
6385,79.4,4.093487548928465e-09
6386,79.4,4.275913845219748e-09
6387,79.4,3.831830186484808e-09
6388,79.4,1.931132698196336e-09
6389,79.4,8.223459690981372e-10
6390,79.4,7.498729415189587e-10
6391,79.4,7.323383011126339e-10
6392,79.5,7.605359675366685e-10
6393,79.5,8.0368545152254e-10
6394,79.4,8.755031144502823e-10
6395,79.4,1.2518546199657976e-09
6396,79.4,1.5406738107515139e-09
6397,79.4,1.5889201065988345e-09
6398,79.4,1.494138923696653e-09
6399,79.4,1.4732742803502674e-09
6400,79.4,1.4499825784497489e-09
6401,79.4,1.4346623888883414e-09
6402,79.5,1.4794854230615329e-09
6403,79.4,1.6004555458692948e-09
6404,79.4,1.5829267896450006e-09
6405,79.5,1.4245591373196476e-09
6406,79.5,1.3496788131561743e-09
6407,79.5,1.4072346621318843e-09
6408,79.5,1.97689631331599e-09
6409,79.5,2.452566705279935e-09
6410,79.5,2.7548754388817542e-09
6411,79.5,2.9433934178868526e-09
6412,79.5,3.015019123253637e-09
6413,79.5,2.996649262065887e-09
6414,79.6,2.93799617967494e-09
6415,79.6,3.010369287181902e-09
6416,79.6,3.081847887997924e-09
6417,79.6,3.086629507542682e-09
6418,79.6,2.845571889231735e-09
6419,79.6,2.637779550340724e-09
6420,79.6,2.6917864603959174e-09
6421,79.6,2.8063336099393155e-09
6422,79.6,2.8997517720341648e-09
6423,79.6,2.917209918074093e-09
6424,79.6,2.8858339051751614e-09
6425,79.6,2.891767381107968e-09
6426,79.6,3.0161660946603774e-09
6427,79.6,3.202393461521069e-09
6428,79.6,3.3329197179909897e-09
6429,79.6,3.3041916980280917e-09
6430,79.6,3.2375759850822305e-09
6431,79.6,3.164578488146219e-09
6432,79.6,3.14441295223844e-09
6433,79.5,3.1899320962480715e-09
6434,79.5,3.364441836239962e-09
6435,79.5,3.33295535615008e-09
6436,79.5,3.233819212411504e-09
6437,79.5,3.2810877348410372e-09
6438,79.5,3.613624843801233e-09
6439,79.5,4.109905304972017e-09
6440,79.5,4.502693440322503e-09
6441,79.5,4.745164816633007e-09
6442,79.5,4.828238697740517e-09
6443,79.5,4.761467997660418e-09
6444,79.5,4.6399305508870725e-09
6445,79.5,4.356892735479789e-09
6446,79.4,4.369190453878957e-09
6447,79.4,4.898853322998775e-09
6448,79.4,4.879118886691458e-09
6449,79.4,4.763817673669735e-09
6450,79.4,4.751479876219378e-09
6451,79.4,4.897972361028735e-09
6452,79.4,5.1160817804429826e-09
6453,79.4,5.245591294666951e-09
6454,79.4,5.500444877348798e-09
6455,79.4,5.535676472767648e-09
6456,79.4,5.197155039660117e-09
6457,79.4,5.171538086656824e-09
6458,79.4,5.024587301782901e-09
6459,79.4,4.8062668289716726e-09
6460,79.4,4.594883584729814e-09
6461,79.4,4.260809260969722e-09
6462,79.5,3.958539829262975e-09
6463,79.5,3.821376326484938e-09
6464,79.5,3.758266697850843e-09
6465,79.5,3.6695336769199116e-09
6466,79.5,3.6246766699221666e-09
6467,79.5,3.751300270415925e-09
6468,79.5,3.874409237880627e-09
6469,79.5,3.9320604550141525e-09
6470,79.5,4.036751155567231e-09
6471,79.5,4.114678375799485e-09
6472,79.5,4.1335431744116136e-09
6473,79.5,4.1131332784161145e-09
6474,79.5,4.070035308778586e-09
6475,79.5,4.031126099590665e-09
6476,79.5,4.076492698956713e-09
6477,79.5,3.999448439095943e-09
6478,79.5,3.791999381164146e-09
6479,79.6,3.881211907419413e-09
6480,79.6,4.1344543344479234e-09
6481,79.6,4.255730212676667e-09
6482,79.6,4.399818176459291e-09
6483,79.6,4.545075760198358e-09
6484,79.6,4.578333934190937e-09
6485,79.6,4.756022686791539e-09
6486,79.6,4.937130038129567e-09
6487,79.6,4.909564976784964e-09
6488,79.5,4.659378438631734e-09
6489,79.4,4.307206591391832e-09
6490,79.5,3.6171940998031005e-09
6491,79.5,2.926228925836938e-09
6492,79.4,2.4290035538498955e-09
6493,79.4,2.196371196028224e-09
6494,79.4,2.3445485552997525e-09
6495,79.4,2.8279996122648754e-09
6496,79.4,3.4576069785074992e-09
6497,79.3,3.868054543332278e-09
6498,79.3,4.678024634330313e-09
6499,79.4,5.834690175454682e-09
6500,79.4,7.158636794457607e-09
6501,79.4,7.961357462171748e-09
6502,79.4,8.274110951944635e-09
6503,79.4,8.071908808027217e-09
6504,79.4,7.317291883524035e-09
6505,79.4,6.4482483796979295e-09
6506,79.4,5.7971965006231585e-09
6507,79.4,5.178123596571993e-09
6508,79.4,4.7545444248342505e-09
6509,79.3,4.571035994160866e-09
6510,79.3,4.6831881705955425e-09
6511,79.3,4.882114268411897e-09
6512,79.3,4.86023155055193e-09
6513,79.3,4.81324946566275e-09
6514,79.3,4.8413040243389105e-09
6515,79.3,4.892915628218475e-09
6516,79.4,4.941412057313244e-09
6517,79.5,5.045228679279035e-09
6518,79.5,4.730416724996189e-09
6519,79.5,3.814217608422155e-09
6520,79.5,2.835111700960624e-09
6521,79.5,2.2608223071429734e-09
6522,79.5,2.5194911712489443e-09
6523,79.5,4.085655813668154e-09
6524,79.5,6.493058646306338e-09
6525,79.5,9.623484231724433e-09
6526,79.5,1.3303147916587932e-08
6527,79.5,1.7066410396004983e-08
6528,79.5,1.995309806268608e-08
6529,79.5,2.132601384374766e-08
6530,79.5,2.1348767642592748e-08
6531,79.5,2.0603740602531673e-08
6532,79.5,1.8842064464230646e-08
6533,79.5,1.6590983253905733e-08
6534,79.5,1.432783680588301e-08
6535,79.6,1.2419376527184056e-08
6536,79.6,1.120024684109211e-08
6537,79.6,1.066981070163564e-08
6538,79.6,1.0978231435032626e-08
6539,79.6,1.1856138959487339e-08
6540,79.6,1.3586981761903871e-08
6541,79.6,1.62841519157908e-08
6542,79.6,1.9037788900888586e-08
6543,79.6,2.1714531839300832e-08
6544,79.6,2.397881815330294e-08
6545,79.6,2.5469654385545937e-08
6546,79.6,2.6020973376006395e-08
6547,79.6,2.5501899592050847e-08
6548,79.6,2.3667742876654074e-08
6549,79.8,2.0679802092971045e-08
6550,79.8,1.736882004887974e-08
6551,79.6,1.4701146855422564e-08
6552,79.6,1.318971509789435e-08
6553,79.6,1.1682058764783676e-08
6554,79.6,1.082475309388542e-08
6555,79.5,1.0787501447673264e-08
6556,79.5,1.1732077309645206e-08
6557,79.5,1.3315970770477747e-08
6558,79.5,1.535187788004322e-08
6559,79.5,1.756006429154411e-08
6560,79.5,1.9953565688624053e-08
6561,79.5,2.3336625853964676e-08
6562,79.5,2.751440586479248e-08
6563,79.5,3.0847037701953184e-08
6564,79.5,3.265128600826728e-08
6565,79.5,3.393959702169269e-08
6566,79.5,3.3563125612090516e-08
6567,79.5,3.121470670830462e-08
6568,79.5,2.7558661797044692e-08
6569,79.5,2.4168402390500887e-08
6570,79.5,2.035290702639969e-08
6571,79.5,2.870874404869994e-08
6572,79.5,4.0619337227099095e-08
6573,79.5,4.177311141440043e-08
6574,79.4,4.222793192898422e-08
6575,79.4,4.478253001760635e-08
6576,79.4,4.913797513328433e-08
6577,79.3,5.807196368223799e-08
6578,79.4,7.399468326951819e-08
6579,79.3,9.725428795626101e-08
6580,78.8,1.3735647641510695e-07
6581,77.9,1.9671373330254482e-07
6582,77.6,2.574776569730375e-07
6583,77.3,2.0163909719705941e-07
6584,76.6,1.5630612437700364e-07
6585,76.3,1.4018525262837755e-07
6586,75.8,1.2685117434241278e-07
6587,75.4,1.1496880070183124e-07
6588,74.9,1.0413468864989284e-07
6589,74.4,9.641378984071025e-08
6590,73.9,9.27858319066388e-08
6591,73.4,9.536839795654117e-08
6592,72.9,1.0526566107671442e-07
6593,72.3,1.2964411044702473e-07
6594,71.9,1.6800890989543404e-07
6595,71.6,1.9660476280325412e-07
6596,71.6,2.004519294995788e-07
6597,71.6,1.936768305732528e-07
6598,71.8,1.8443216998065282e-07
6599,71.8,1.703429134414236e-07
6600,71.8,1.582262306731863e-07
6601,71.8,1.4843434126277089e-07
6602,72.1,1.404643666935712e-07
6603,72.3,1.3272603871516964e-07
6604,72.4,1.317094033836952e-07
6605,72.4,1.398631684912388e-07
6606,72.4,1.5579066958704146e-07
6607,72.4,1.728103027343053e-07
6608,72.4,1.7912409999709666e-07
6609,72.4,1.7799720097855243e-07
6610,72.5,1.767108729344713e-07
6611,72.5,1.8139843172004788e-07
6612,72.5,1.9217916447100691e-07
6613,72.5,2.0462326522086016e-07
6614,72.5,2.1852339993078118e-07
6615,72.5,2.3247481972799022e-07
6616,72.5,2.4543518672981435e-07
6617,72.5,2.5304309447804485e-07
6618,72.5,2.5382206603197233e-07
6619,72.8,2.4914939389386603e-07
6620,72.9,2.4233411510810043e-07
6621,73,2.3470373744505224e-07
6622,73.1,2.2821821610286008e-07
6623,73.3,2.2294353563268032e-07
6624,73.4,2.1843966713230856e-07
6625,73.5,2.1524688809115844e-07
6626,73.6,2.15279045812089e-07
6627,73.6,2.236935000565765e-07
6628,73.8,2.452108431860722e-07
6629,73.8,2.8127401385802386e-07
6630,73.8,3.292969487089792e-07
6631,73.8,3.7458540480539426e-07
6632,73.8,4.10885312107645e-07
6633,73.6,4.622271755350127e-07
6634,73.3,5.348089910928167e-07
6635,72.9,6.245997341558507e-07
6636,72.5,7.336126628398887e-07
6637,72,8.429552242894545e-07
6638,71.9,9.491166025332731e-07
6639,71.8,1.0595091618492702e-06
6640,71.4,1.1899067963172527e-06
6641,71.1,1.3484878115255228e-06
6642,71.1,1.5460471488593086e-06
6643,71,1.7533916614187461e-06
6644,71,1.905808133195741e-06
6645,71.1,1.924345525483595e-06
6646,71.1,1.7128561572432588e-06
6647,71,1.2206469882647397e-06
6648,71.6,6.367050676692187e-07
6649,71.9,2.9819181168733166e-07
6650,71.9,3.583902347115142e-07
6651,71.9,6.339521553266891e-07
6652,71.9,9.51502521884251e-07
6653,71.8,1.2621973655146945e-06
6654,71.8,1.5432303192008945e-06
6655,71.5,1.7833163561409293e-06
6656,71.4,1.9727414751757877e-06
6657,71.5,2.048195285375698e-06
6658,72.3,1.8635898586527588e-06
6659,73,1.348175539317431e-06
6660,73.3,6.961845439024117e-07
6661,73.4,3.107932454726736e-07
6662,73.4,2.688011471185803e-07
6663,73.4,3.2016786066790814e-07
6664,73.4,3.7321244616972393e-07
6665,73.4,4.3423686901800096e-07
6666,73.4,5.074182291009421e-07
6667,73.4,5.835421303945765e-07
6668,73.4,6.45694437917399e-07
6669,73.3,6.8117665374956e-07
6670,73,6.789172810606203e-07
6671,72.8,6.566096907301144e-07
6672,72.5,6.396427052468567e-07
6673,72.4,6.2954665214221e-07
6674,72.3,6.18602717716854e-07
6675,72.3,6.054032496427553e-07
6676,72.3,5.896235020230733e-07
6677,72.3,5.707105701358017e-07
6678,72.3,5.503856168598276e-07
6679,71.9,5.328938248450044e-07
6680,71.6,5.228231335641098e-07
6681,71.5,5.210770039898449e-07
6682,71.5,5.277179231377715e-07
6683,71.5,5.458723891793582e-07
6684,71.9,5.703379145627352e-07
6685,72.6,5.990914283549031e-07
6686,72.9,6.270277517206324e-07
6687,72.9,6.514971923055057e-07
6688,72.9,6.830405200330958e-07
6689,73,7.396202774678784e-07
6690,73,8.148444566868918e-07
6691,73,8.99703268331109e-07
6692,72.9,9.734727840493562e-07
6693,72.9,9.98211681979555e-07
6694,72.8,8.995421855173547e-07
6695,72.6,6.885064907091731e-07
6696,72.5,4.833405646831324e-07
6697,72.5,3.884850003910145e-07
6698,72.5,4.2287553358999475e-07
6699,72.5,5.545693807507135e-07
6700,72.5,7.173907954349801e-07
6701,72.5,8.587576630914029e-07
6702,72.5,9.508755178799788e-07
6703,72.5,9.693471234584194e-07
6704,72.5,9.016035494857633e-07
6705,72.4,7.679558109430218e-07
6706,72.3,6.078867634817797e-07
6707,71.8,5.244475929089276e-07
6708,71.3,5.871366444143433e-07
6709,71.1,7.25569732629161e-07
6710,71.4,8.601178954625865e-07
6711,71.3,9.678321691852787e-07
6712,71.1,1.0423508070012133e-06
6713,71.1,1.104686302100255e-06
6714,71.1,1.1422317206521981e-06
6715,71.1,1.0989838399311225e-06
6716,71.1,8.947135472503476e-07
6717,71.1,5.176249693317203e-07
6718,71.1,2.621104535638352e-07
6719,71.3,2.113108202861369e-07
6720,71.4,2.0655559818116842e-07
6721,71.5,2.1023828888910856e-07
6722,71.5,2.2622953099737941e-07
6723,71.6,2.656473095941081e-07
6724,71.8,3.391060203750129e-07
6725,71.6,4.260090146201989e-07
6726,71.6,4.974770149157592e-07
6727,71.6,5.192300991385679e-07
6728,71.6,4.205521210165486e-07
6729,71.3,2.3278749383681685e-07
6730,71,2.3316196073874806e-07
6731,71,2.7733695440179673e-07
6732,70.9,2.6423369203776303e-07
6733,71,2.442226031407202e-07
6734,70.9,2.4380203555995905e-07
6735,70.8,2.570667276824423e-07
6736,70.6,2.8808714702677207e-07
6737,70.6,3.3932322696106354e-07
6738,70.6,3.4453728359196134e-07
6739,70.6,3.1446292814152343e-07
6740,70.1,3.652920357311018e-07
6741,69.6,5.3141446147986215e-06
6742,69.6,4.704918298292782e-06
6743,69.1,4.255307987754975e-06
6744,68.8,4.010197812154281e-06
6745,68.3,3.981548939657742e-06
6746,67.9,4.170288128491073e-06
6747,68.4,4.6490416176769855e-06
6748,71.6,5.49617851719475e-06
6749,73.9,6.629757646980927e-06
6750,74.4,7.267078138917249e-06
6751,75.4,7.369063805939824e-06
6752,75.8,7.435850491344098e-06
6753,76.3,4.905895938378535e-06
6754,76.5,4.102806474115539e-06
6755,76.6,3.5688456440086114e-06
6756,76.8,3.273151777838379e-06
6757,76.8,3.1927702268674807e-06
6758,76.9,3.3759718710557607e-06
6759,76.9,3.9029211880148296e-06
6760,76.9,4.949836056589163e-06
6761,76.9,6.685961065344692e-06
6762,76.9,8.879772693815013e-06
6763,76.9,1.0257503040067562e-05
6764,76.9,1.0398397719546537e-05
6765,77,9.738927546409926e-06
6766,76.9,8.546148984600599e-06
6767,76.9,7.1860414626589986e-06
6768,76.9,5.954895292092921e-06
6769,76.9,5.028038267851365e-06
6770,77,4.458164574172585e-06
6771,77,4.188589470044413e-06
6772,76.9,4.110537299428785e-06
6773,76.9,4.1128888823571685e-06
6774,76.9,4.137419782890284e-06
6775,76.9,4.185237197140701e-06
6776,76.9,4.258513825017296e-06
6777,76.9,4.35321121461385e-06
6778,76.9,4.458400523987827e-06
6779,76.9,4.55987465064478e-06
6780,76.9,4.645710459327823e-06
6781,76.9,4.714864946908648e-06
6782,76.8,4.766058773975068e-06
6783,76.8,4.799029397206667e-06
6784,76.8,4.8193110275818185e-06
6785,76.8,4.844218096544672e-06
6786,76.8,4.898255852259226e-06
6787,76.8,4.992943534176675e-06
6788,76.8,5.0524589386702345e-06
6789,76.8,4.98808179949517e-06
6790,76.6,4.802724946739723e-06
6791,76.8,4.5581018462970135e-06
6792,76.8,4.332542943075168e-06
6793,76.8,4.186637742153998e-06
6794,76.8,4.182881069625388e-06
6795,76.8,4.391246121948633e-06
6796,76.8,4.80789988621666e-06
6797,76.8,5.276162294398645e-06
6798,76.8,5.471070406937173e-06
6799,76.8,5.0261705634158105e-06
6800,76.9,4.239706031472501e-06
6801,77,3.4049486472564894e-06
6802,77,2.5248846817760295e-06
6803,77,1.7789843159699004e-06
6804,77.1,1.2555075064035748e-06
6805,77.1,9.541842113103272e-07
6806,77.1,8.196288070472235e-07
6807,77.1,8.396058499560155e-07
6808,77.1,9.398433077345558e-07
6809,77.1,1.0207971409270655e-06
6810,77.1,8.999834766321158e-07
6811,77.1,3.746308711027879e-07
6812,77.1,2.777003789145027e-07
6813,77.1,5.494679015116688e-07
6814,77.3,1.103513513123211e-06
6815,77.3,1.086403358163679e-06
6816,77.3,8.218004708959725e-07
6817,77.3,5.409800839517587e-07
6818,77.4,3.2939807736998006e-07
6819,77.4,1.953393502507339e-07
6820,77.4,1.2022473649953014e-07
6821,77.4,9.968054226483503e-08
6822,77.4,1.0227701041642945e-07
6823,77.4,8.871906687080156e-08
6824,77.4,7.204499974378109e-08
6825,77.4,5.178547923812005e-08
6826,77.4,2.2178968439590108e-08
6827,77.4,1.7388720352506937e-08
6828,77.4,1.7712490363308575e-08
6829,77.4,1.8171641968933727e-08
6830,77.5,1.863383813915931e-08
6831,77.5,1.9540797313588598e-08
6832,77.6,2.0421787594315788e-08
6833,77.6,2.0824212798586927e-08
6834,77.6,2.0819735269128614e-08
6835,77.6,2.0951467449847883e-08
6836,77.6,2.1118422899313316e-08
6837,77.8,2.1178683917710828e-08
6838,77.8,2.090683648425795e-08
6839,77.8,2.0605278483465383e-08
6840,77.9,2.2207199523727184e-08
6841,77.9,2.7670897795317728e-08
6842,77.9,3.2084350731764744e-08
6843,77.9,3.331060072220282e-08
6844,78,3.18307911140181e-08
6845,78.1,2.9527988609778788e-08
6846,78.1,2.7261120805199823e-08
6847,78.1,2.5639666945131978e-08
6848,78.3,2.657554998286571e-08
6849,78.5,3.208761434336793e-08
6850,78.9,4.0106315046806174e-08
6851,79,4.672051490128837e-08
6852,79,3.800853276558769e-08
6853,79.3,3.6577915696334173e-08
6854,79.3,4.618732041272722e-08
6855,79.4,5.6058469755093654e-08
6856,79.5,5.919785994734639e-08
6857,79.5,5.790960377893839e-08
